2021-12-01,07:45:00,12:10:07,13:46:26,17:32:01
2021-12-02,08:24:00,08:24:00,12:04:00,13:46:00,17:31:00
2021-12-03,08:24:00,12:02:31,13:49:00,17:31:00
2021-12-06,07:50:00,12:06:22,13:49:00,17:31:00
2021-12-07,08:20:00,12:14:00,13:46:00,17:31:00
2021-12-08,08:28:00,11:53:00,13:48:00,13:48:00,17:41:48
2021-12-09,07:49:00,11:56:00,13:47:00,17:31:00
2021-12-10,08:25:00,12:13:20,12:57:00,13:23:00,16:50:00,17:31:00
2021-12-13,07:55:00,07:55:00,12:01:22,13:45:25,17:31:24,17:31:25
2021-12-14,08:17:00,12:16:33,13:47:00,17:31:00
2021-12-15,08:23:00,09:11:00,09:17:00,12:18:54,13:47:00,17:31:34
2021-12-16,07:50:00,12:07:00,13:46:00,17:31:00
2021-12-17,08:22:51,12:02:22,13:48:52,17:31:00
2021-12-20,07:44:00,12:12:00,13:48:00,17:31:13
2021-12-21,08:24:00,12:05:00,13:48:00,13:48:00,17:31:23
2021-12-22,08:26:00,12:20:39,13:47:00,17:31:06
2021-12-23,07:47:00,12:08:06,13:45:00,17:31:26
2021-12-24,08:27:00,12:07:59,13:48:00,17:31:00
2021-12-27,07:50:00,11:59:00,13:47:00,17:31:09
2021-12-28,08:26:00,12:11:00,13:47:58,17:31:15
2021-12-29,08:21:00,11:55:05,13:47:00,17:31:00
2021-12-30,07:44:00,12:05:40,13:47:00,17:31:00
2021-12-31,08:27:00,12:13:24,13:47:00,17:31:09
2022-01-03,10:10:00,10:32:00
2022-01-04,07:46:00,11:57:00,13:47:00,13:47:00,16:28:00,16:30:00,17:31:11
2022-01-05,08:27:34,11:54:00,13:43:00,17:31:01
2022-01-06,07:54:00,12:03:41,13:48:00,17:31:00
2022-01-07,08:27:00,12:04:00,13:48:00,17:39:00
2022-01-11,08:27:00,08:36:15
2022-01-12,07:56:00,12:04:00
2022-01-14,07:53:00,08:54:00
2022-01-17,11:16:00,11:52:00
2022-01-19,08:06:00,18:38:00
2022-01-21,08:23:00,12:42:23,13:47:00,18:32:00
2022-01-24,08:26:00,11:44:00,13:49:00,17:31:00
2022-01-25,08:28:00,12:02:00,13:48:00,17:31:00
2022-01-26,08:27:00,12:09:10,13:47:00,17:31:06
2022-01-27,08:28:00,11:58:37,13:48:00,18:32:42
2022-01-28,07:48:00,11:58:00,13:47:00,17:47:00
2022-01-29,08:27:00,12:02:00,13:49:00,18:32:00
2022-01-30,07:40:00,12:08:00,13:49:00,17:31:00
2022-02-02,10:48:00,14:41:00
2022-02-04,09:25:00,14:40:00
2022-02-05,10:13:00,14:54:05
2022-02-06,09:46:00,09:46:00,09:54:00,09:57:00,14:52:00
2022-02-07,07:53:00,12:17:00,13:44:00,18:34:16
2022-02-08,08:26:00,12:10:33,13:46:00,17:31:13
2022-02-09,07:43:00,12:15:00,13:52:00,18:33:00
2022-02-10,07:46:00,12:28:00,13:50:00,15:38:00,16:44:00,18:34:00
2022-02-11,07:51:00,12:02:00,13:46:00,18:33:00
2022-02-14,08:20:00,11:59:37,13:48:00,17:31:00
2022-02-15,08:26:00,12:10:00,13:49:00,13:49:05,13:49:07,17:31:00
2022-02-16,07:35:00,12:07:35,13:48:00,17:31:14
2022-02-17,08:24:00,12:03:00,13:45:00,17:31:00
2022-02-18,08:19:00,11:59:00,13:46:00,15:42:00
2022-02-20,07:59:00,22:01:00
2022-02-21,08:27:00,08:27:00,08:27:00,12:06:00,13:49:00,17:37:24
2022-02-22,07:48:00,11:59:00,13:50:00,17:32:01
2022-02-23,07:45:00,12:21:00,13:49:00,17:33:06
2022-02-24,07:50:00,12:04:00,13:48:00,17:52:00
2022-02-25,07:54:00,12:05:00,13:48:00,17:31:19
2022-02-28,08:19:00,12:12:00,13:48:00,17:31:00
2022-03-01,07:54:00,12:07:00,13:50:00,17:50:00
2022-03-02,07:50:00,12:16:00,13:47:00,17:31:09
2022-03-03,08:26:00,12:04:00,13:49:00,17:31:04
2022-03-04,07:50:00,12:16:15,13:50:00,17:31:04
2022-03-06,09:42:00,10:07:00
2022-03-07,07:56:00,12:09:00,13:48:00,17:31:22
2022-03-08,07:50:00,12:03:00,13:43:00,17:31:15
2022-03-09,07:55:00,12:19:00,13:52:00,17:31:09
2022-03-10,07:40:00,12:22:00,13:46:00,17:33:00
2022-03-14,07:57:00,09:57:58
2022-03-15,08:02:00,12:19:00,13:45:00,17:31:00
2022-03-16,07:39:00,12:22:00,13:47:00,17:31:00
2022-03-17,07:45:00,12:22:00,13:45:00,17:31:04
2022-03-18,07:30:40,12:05:00,13:15:00,17:31:34
2022-03-21,07:56:00,12:01:00,13:44:00,17:31:00
2022-03-22,07:44:00,12:23:00,13:45:00,17:31:00
2022-03-23,07:48:00,12:20:00,13:46:00,17:31:00
2022-03-24,07:55:00,12:20:00,13:43:00,17:31:00
2022-03-25,07:48:00,12:19:00,13:47:00,17:31:00
2022-03-28,07:43:00,12:10:00,12:48:00,17:41:00
2022-03-29,07:48:00,12:22:00,12:47:00,17:31:00
2022-03-30,08:01:00,09:47:00,10:24:00,10:48:00,10:48:00,10:49:00,12:13:00,12:56:00,17:31:00
2022-03-31,07:49:00,12:12:38,12:38:00,17:39:00
2022-04-01,07:46:00,12:23:20,12:41:00,17:31:00
2022-04-02,07:57:00,12:08:00,13:06:00,13:06:00,17:31:00
2022-04-06,07:54:00,12:09:00,13:41:00,19:03:00
2022-04-07,09:12:00,12:18:00,13:44:00,17:32:00
2022-04-08,07:52:00,12:02:00,13:41:00,17:31:00
2022-04-11,07:44:00,12:15:00,13:46:00,17:36:00
2022-04-12,07:59:00,12:05:00,13:50:27,17:32:00
2022-04-13,07:47:00,12:02:00,13:47:00,17:32:00
2022-04-14,07:55:00,12:16:00,13:46:00,17:31:00
2022-04-15,07:50:00,12:25:00,13:46:00,17:31:08
2022-04-18,07:53:00,10:00:00,10:02:00,11:57:00,13:48:00,17:31:00
2022-04-19,07:48:00,11:56:00,13:39:00,17:32:00
2022-04-20,07:44:00,11:59:35,13:43:00,17:35:00
2022-04-21,07:52:00,12:17:35,13:44:00,17:36:18
2022-04-22,07:41:00,12:04:00,13:38:00,17:36:00
2022-04-24,07:46:00,12:03:00,13:31:00,17:39:00
2022-04-25,07:45:00,12:01:41,13:42:00,17:39:00,18:41:00,18:48:00
2022-04-26,07:43:00,12:07:00,13:35:00,17:37:48
2022-04-27,07:44:00,12:15:00,13:45:00,17:41:00
2022-04-28,07:39:00,12:16:00,13:36:00,17:39:28
2022-04-29,07:46:00,12:10:53,13:40:00,17:38:15
2022-05-02,11:18:00,11:25:00,11:27:00,11:49:00
2022-05-04,08:56:00,09:23:00
2022-05-05,07:50:00,12:02:00,13:42:00,17:37:00
2022-05-06,07:48:00,12:11:47,13:43:00,17:35:00
2022-05-07,07:48:00,12:01:00,13:40:00,17:35:00
2022-05-09,07:50:00,12:11:00,13:40:00,17:36:00
2022-05-10,07:50:00,12:15:00,17:13:00,17:46:00
2022-05-11,07:46:00,12:16:49,13:47:00,17:37:36
2022-05-12,07:47:00,12:16:00,13:46:00,17:35:00
2022-05-13,07:42:00,12:10:00,13:46:00,17:37:18
2022-05-16,07:41:00,12:10:33,13:46:00,17:37:00
2022-05-17,07:44:00,12:16:12,13:39:00,17:37:00
2022-05-18,07:54:00,12:12:43,13:45:00,17:37:00
2022-05-19,07:44:00,12:11:41,13:43:00,17:38:47
2022-05-20,07:45:00,12:15:00,13:48:00,17:36:37
2022-05-23,07:53:00,12:08:00,13:46:00,17:36:14
2022-05-24,07:35:00,12:14:46,13:41:00,17:37:00
2022-05-25,07:51:00,12:07:42,13:40:00,17:37:14
2022-05-26,07:45:00,12:02:15,13:45:00,17:37:35
2022-05-27,07:48:00,12:16:38,13:38:00,17:37:54
2022-05-28,10:33:00,12:17:47
2022-05-30,07:43:00,12:04:52,13:41:00,17:36:01
2022-05-31,07:55:00,12:15:46,13:45:00,17:35:40
2022-06-01,07:54:00,12:21:42,13:44:00,17:36:03
