2020-12-01,08:19:48,12:03:00,13:48:53,17:30:00
2020-12-02,08:19:00,12:05:11,13:50:03,17:31:00
2020-12-03,08:19:41,12:00:55,13:34:51,17:30:00
2020-12-04,08:20:00,12:01:00,13:50:00,17:30:00
2020-12-07,07:55:00,08:20:00,11:58:00,11:59:00,12:01:00,13:48:00,17:30:45
2020-12-08,07:47:00,08:19:00,12:02:00,13:50:17,17:30:00
2020-12-09,08:20:00,12:05:00
2020-12-10,08:21:00,12:05:00,13:49:44,17:30:00
2020-12-11,08:19:00,12:05:00,13:51:00,17:35:08
2020-12-14,08:20:00,12:04:00,13:49:57,17:30:00
2020-12-15,08:20:00,12:07:00,16:58:00,17:32:00
2020-12-16,08:20:00,12:03:00,13:52:00,17:30:48
2020-12-17,08:20:00,12:02:46,13:50:00,17:30:00
2020-12-18,08:22:00,12:01:00,13:50:00,17:30:45
2020-12-21,08:22:00,12:05:00,13:49:00,17:30:58
2020-12-22,08:20:00,12:08:00,13:49:00,17:30:00
2020-12-23,08:22:00,08:22:00,12:05:16,13:50:49,17:30:00
2020-12-24,08:20:00,11:58:58,13:50:00,17:30:00
2020-12-25,08:27:00,12:06:00,13:51:00,17:30:00
2020-12-28,08:21:30,12:02:10,13:50:00,17:30:51
2020-12-29,08:01:00,08:22:00,12:01:00,13:49:57,17:30:00
2020-12-30,08:21:00,12:12:00,13:51:00,17:30:00
2020-12-31,08:21:00,12:05:53,13:48:00,17:30:00
2021-01-04,08:20:00,12:02:00,13:48:00,17:30:00
2021-01-05,08:20:00,12:03:29,13:48:00,17:31:13
2021-01-06,08:19:00,12:08:00,13:48:41,17:30:00
2021-01-07,08:21:00,09:16:00,09:51:00,12:04:00,13:49:00,17:30:00
2021-01-08,08:19:00,12:02:00,13:50:00,17:30:00
2021-01-11,08:20:00,12:02:00,13:49:00,17:30:00
2021-01-12,08:23:00,12:02:00,13:49:00,17:30:00
2021-01-13,08:21:00,12:05:00,13:49:00,13:49:00,17:30:00
2021-01-14,08:21:00,12:06:47,13:49:06,17:30:25
2021-01-15,08:20:51,12:07:55,13:49:29,17:30:00
2021-01-18,08:10:00,12:03:38,13:50:00,17:30:00
2021-01-19,08:20:00,12:11:00,13:49:00,17:30:31
2021-01-20,08:18:00,08:18:00,12:14:00,13:51:00,14:42:00,14:55:00,17:30:29
2021-01-21,08:20:00,12:06:00,13:48:06,17:30:28
2021-01-22,08:20:00,12:03:18,13:49:00,17:30:00
